Symbol,'Market Cap',' Average Volume',' Previous Close',' Open',' Book Value',' Last Trade Price',' 200 Day Moving Average',' 50 Day Moving Average',' Change from 200 Day',' Change from 50 Day',' Earnings Share',' Estimate EPS Next Quarter',' Estimate EPS Next Year',' Next Year EPS Price Estimate',' Current Year Price EPS Estimate',' Day High',' Day Low',' Year High',' Year Low',' PEG Ratio',' PE Ratio',' Short Ratio'
IBM,0.213887,0.046202,0.294044,0.293877,0.169742,0.290657,0.310555,0.300217,0.227075,0.342824,0.800057,0.306577,0.290618,0.005165,0.006266,0.291604,0.294756,0.323351,0.304563,0.0113,0.002615,0.086651
IGT,0.005807,0.010096,0.031866,0.031717,0.129971,0.031577,0.030145,0.032499,0.379397,0.327413,0.650289,0.097547,0.082825,0.008379,0.011284,0.031516,0.031877,0.027759,0.02471,0.009113,0.004287,0.028103
IP,0.032359,0.021058,0.103168,0.103646,0.171071,0.104069,0.091623,0.102694,0.438963,0.356543,0.656533,0.135452,0.125895,0.006981,0.009213,0.104077,0.104245,0.089901,0.088856,0.005676,0.009172,0.079625
IPG,0.012036,0.023143,0.038651,0.038514,0.130872,0.038751,0.034895,0.038741,0.393323,0.334007,0.650464,0.08194,0.08309,0.010001,0.013427,0.03879,0.038712,0.033634,0.032858,0.012549,0.005173,0.035129
IVR,0.002564,0.002263,0.028242,0.02818,0.210008,0.028063,0.029175,0.029447,0.364418,0.324152,0.613752,0.109253,0.093029,0.004379,0.00514,0.028152,0.028283,0.028492,0.030739,0.008384,0.009461,0.04918
IVZ,0.023251,0.023458,0.073168,0.073627,0.209997,0.07228,0.070352,0.07253,0.378617,0.340512,0.669929,0.119287,0.108799,0.00702,0.009399,0.072697,0.073425,0.066746,0.067264,0.006092,0.003496,0.016393
IO,0.000561,0.000601,0.004617,0.00442,0.113884,0.004601,0.00491,0.004797,0.37142,0.324891,0.645152,0.084169,0.070368,0.007226,0.014475,0.004544,0.004353,0.006899,0.004482,0.006457,0.000953,0.103044
IRM,0.010604,0.010678,0.074079,0.07409,0.116268,0.073725,0.064325,0.076321,0.423447,0.328505,0.664522,0.100892,0.085608,0.016497,0.018767,0.07377,0.074095,0.066779,0.048836,0.012081,0.004359,0.142857
ITUB,0.090575,0.131713,0.021736,0.022069,0.139529,0.022262,0.025939,0.024463,0.349519,0.318486,0.658372,0.104236,0.089054,0.003995,0.005063,0.022263,0.022193,0.029289,0.022795,0.003333,0.001516,0.032787
ITC,0.008247,0.000286,0.073354,0.072997,0.16139,0.07195,0.069137,0.079823,0.383974,0.300306,0.662657,0.110925,0.095547,0.010446,0.013491,0.072269,0.072792,0.070798,0.068208,0.009894,0.004682,0.081967
JPM,0.300584,0.193862,0.108484,0.109073,0.418955,0.108489,0.106409,0.1112,0.376178,0.336067,0.710737,0.164437,0.153194,0.00497,0.006427,0.108612,0.108994,0.102512,0.107883,0.00729,0.00212,0.028103
JCP,0.003289,0.170092,0.014636,0.014531,0.147492,0.01452,0.014789,0.014021,0.370744,0.330884,0.609238,0.044036,0.04996,0.01282,0.01569,0.014656,0.014428,0.01759,0.010613,0.000469,0.009461,0.142857
JBL,0.005752,0.012125,0.040287,0.04031,0.167475,0.040097,0.03706,0.040486,0.388266,0.332218,0.652465,0.10981,0.099258,0.00502,0.006813,0.040147,0.040369,0.035716,0.034732,0.00453,0.004545,0.039813
JEC,0.007356,0.006661,0.077945,0.078053,0.293673,0.077221,0.084494,0.078601,0.322794,0.335725,0.673538,0.132664,0.113968,0.006636,0.007939,0.077781,0.078416,0.105912,0.077124,0.007603,0.003317,0.051522
JNS,0.004179,0.031765,0.031643,0.031606,0.152305,0.031321,0.025859,0.032569,0.403674,0.325632,0.65018,0.096433,0.084681,0.007393,0.011445,0.031315,0.031263,0.02981,0.020615,0.00453,0.004298,0.128806
JAH,0.01347,0.005436,0.091532,0.095294,0.178472,0.094296,0.077276,0.091657,0.467392,0.360899,0.653506,0.094203,0.105884,0.009483,0.012005,0.095354,0.094468,0.080529,0.073654,0.008071,0.009885,0.131148
JNJ,0.375866,0.08782,0.186571,0.186057,0.254975,0.180814,0.187655,0.196829,0.315808,0.283026,0.716279,0.179487,0.154651,0.008463,0.010306,0.183787,0.180878,0.177361,0.184661,0.014476,0.003555,0.063232
JCI,0.042926,0.028455,0.088912,0.088849,0.194693,0.087946,0.084363,0.090059,0.387121,0.334388,0.664441,0.135452,0.122316,0.006407,0.008434,0.088113,0.089012,0.083165,0.078611,0.005728,0.005308,0.067916
JOY,0.005843,0.006263,0.081978,0.082942,0.264116,0.080826,0.094562,0.084342,0.283575,0.32533,0.683567,0.127648,0.116486,0.006619,0.00875,0.082114,0.082177,0.105554,0.082807,0.017322,0.002647,0.199063
JNPR,0.013774,0.046996,0.043279,0.043329,0.167342,0.043528,0.039689,0.042908,0.392777,0.338334,0.629351,0.105351,0.092499,0.006897,0.008994,0.043457,0.043554,0.045398,0.037482,0.006509,0.009461,0.035129
KSU,0.017596,0.000074,0.216274,0.216725,0.291929,0.214647,0.209867,0.218485,0.382603,0.355083,0.700734,0.158863,0.149748,0.010413,0.013826,0.215002,0.217341,0.205023,0.180383,0.007498,0.00529,0.046838
KATE,0.005827,0.012524,0.061699,0.061663,0.10626,0.061738,0.054161,0.057435,0.41358,0.362006,0.662062,0.085284,0.075802,0.030749,0.066658,0.061798,0.061413,0.068959,0.049012,0.009529,0.004002,0.063232
KBH,0.001751,0.04788,0.025751,0.02581,0.199639,0.025648,0.028323,0.026703,0.355235,0.325312,0.76425,0.093645,0.084681,0.006,0.009708,0.025847,0.025713,0.033015,0.023936,0.017322,0.000041,0.067916
KBR,0.003512,0.015723,0.032963,0.033125,0.192248,0.032602,0.033534,0.031951,0.365079,0.335932,0.632095,0.097547,0.083223,0.008441,0.162955,0.032924,0.033125,0.05189,0.029823,0.246563,0.009461,0.058548
K,0.030548,0.009114,0.123224,0.116369,0.15615,0.115874,0.115881,0.127714,0.362938,0.289744,0.704302,0.141583,0.120991,0.009132,0.010847,0.117517,0.116332,0.112925,0.119821,0.016663,0.002717,0.0726
KEG,0.000421,0.047123,0.003781,0.003938,0.14378,0.003695,0.006163,0.003126,0.358513,0.328705,0.626972,0.07748,0.061224,0.01282,0.01569,0.003885,0.003701,0.01632,0.002017,0.002343,0.009461,0.035129
KEY,0.016489,0.112749,0.025863,0.025865,0.169398,0.025831,0.02386,0.025353,0.383173,0.333425,0.652695,0.09922,0.084548,0.006078,0.007907,0.025948,0.025937,0.023122,0.023508,0.006613,0.002763,0.016393
KMB,0.054697,0.009936,0.203151,0.202299,0.114284,0.201653,0.195647,0.217143,0.39118,0.290689,0.693867,0.15942,0.149881,0.009761,0.012185,0.201507,0.203095,0.192852,0.202125,0.014112,0.005611,0.058548
KIM,0.015137,0.026993,0.049766,0.04957,0.16762,0.049494,0.043874,0.051465,0.40294,0.326099,0.651262,0.104236,0.088524,0.009488,0.011632,0.049483,0.04955,0.045642,0.043023,0.019735,0.006276,0.084309
KND,0.001751,0.004507,0.037498,0.03744,0.211586,0.036482,0.035802,0.035861,0.374417,0.336685,0.614374,0.100334,0.085476,0.008374,0.012513,0.03713,0.036812,0.042827,0.034488,0.003228,0.009461,0.213115
KGC,0.004563,0.16305,0.005546,0.005587,0.126704,0.00536,0.005642,0.006079,0.371517,0.322319,0.625458,0.084727,0.069441,0.013806,0.015942,0.005531,0.005359,0.007989,0.004054,0.017322,0.009461,0.009368
KSS,0.019025,0.022751,0.129117,0.12987,0.262099,0.126836,0.105822,0.118139,0.488413,0.40044,0.693462,0.120401,0.128147,0.00843,0.010551,0.128306,0.12838,0.113755,0.102893,0.012862,0.003491,0.245902
KR,0.048264,0.031646,0.13328,0.13324,0.164008,0.13229,0.103571,0.128664,0.534265,0.375025,0.68277,0.153289,0.117148,0.010664,0.013517,0.132238,0.133539,0.116212,0.074068,0.009113,0.004569,0.044496
LB,0.037535,0.009587,0.173838,0.173205,0.094963,0.172718,0.133146,0.164389,0.59583,0.409285,0.683081,0.118729,0.118606,0.013528,0.017557,0.172614,0.173745,0.152872,0.108006,0.012445,0.006001,0.056206
LH,0.013366,0.004666,0.216961,0.216077,0.284549,0.213036,0.191111,0.218546,0.485913,0.345904,0.71982,0.175585,0.165121,0.008781,0.010988,0.214069,0.215386,0.193177,0.183194,0.010154,0.003984,0.135831
LVS,0.063186,0.057568,0.10551,0.105424,0.153066,0.106383,0.110236,0.10655,0.34068,0.348969,0.686811,0.125975,0.115028,0.008808,0.011291,0.106289,0.105977,0.142849,0.101467,0.011039,0.003232,0.0726
LHO,0.005811,0.00041,0.075677,0.075793,0.21606,0.075199,0.068535,0.079233,0.40684,0.321278,0.663819,0.103122,0.105486,0.007911,0.010062,0.075349,0.076032,0.070082,0.059768,0.009998,0.004597,0.105386
LF,0.000234,0.005553,0.004673,0.004605,0.125498,0.004491,0.009278,0.006728,0.344484,0.314122,0.653546,0.073021,0.06308,0.01282,0.01569,0.004635,0.004539,0.012008,0.004482,0.017322,0.000233,0.0726
LM,0.008891,0.001393,0.107165,0.107258,0.326504,0.106304,0.093471,0.104535,0.441083,0.359139,0.664941,0.125975,0.111715,0.009627,0.018181,0.106198,0.107281,0.094506,0.088083,0.008488,0.006326,0.114754
LEG,0.008303,0.002702,0.081439,0.081331,0.149765,0.081156,0.0695,0.083222,0.43633,0.333037,0.648477,0.113155,0.098728,0.010402,0.0138,0.081365,0.081693,0.073711,0.061479,0.007342,0.013684,0.131148
LEN,0.013904,0.03427,0.091384,0.091331,0.234014,0.091332,0.075864,0.086401,0.458324,0.372265,0.67712,0.123746,0.114498,0.007705,0.010081,0.091368,0.091116,0.080821,0.072785,0.005311,0.003539,0.135831
LUK,0.011734,0.011826,0.043298,0.043236,0.259815,0.042887,0.0424,0.043228,0.372665,0.333128,0.647166,0.083612,0.067851,0.01282,0.01569,0.043119,0.043386,0.045431,0.042677,0.017322,0.00837,0.117096
LVLT,0.022479,0.017547,0.099785,0.099924,0.218805,0.098982,0.083051,0.094893,0.460399,0.369627,0.655587,0.104236,0.097933,0.013099,0.021231,0.098956,0.100074,0.087655,0.073314,0.005259,0.00939,0.056206
LXP,0.003528,0.005983,0.020491,0.020495,0.136384,0.020459,0.019377,0.021514,0.378322,0.324099,0.641705,0.098662,0.082163,0.00561,0.006305,0.020398,0.020462,0.01842,0.019821,0.008436,0.012857,0.086651
LNC,0.020404,0.014608,0.107462,0.107258,0.43372,0.105771,0.096908,0.10346,0.417247,0.361868,0.71517,0.170011,0.157699,0.004674,0.005861,0.106728,0.107262,0.095482,0.092157,0.004166,0.001958,0.063232
LGF,0.006081,0.002154,0.06025,0.060237,0.12966,0.058563,0.057312,0.057137,0.375813,0.34611,0.658561,0.09922,0.091174,0.010185,0.013813,0.059604,0.058806,0.057374,0.049969,0.004374,0.004658,0.395785
LYG,0.09168,0.015074,0.008409,0.008411,0.129777,0.008334,0.00847,0.008536,0.372117,0.325738,0.639286,0.083612,0.075007,0.004596,0.005514,0.008311,0.008413,0.008315,0.008841,0.002187,0.246678,0.018735
LMT,0.084398,0.003109,0.364881,0.364232,0.163363,0.361992,0.329687,0.37003,0.534586,0.367604,0.790757,0.238016,0.232839,0.008708,0.011226,0.362427,0.36569,0.322814,0.312752,0.008488,0.003533,0.04918
L,0.021142,0.003739,0.077071,0.076923,0.392226,0.076349,0.075024,0.076906,0.374611,0.339854,0.660115,0.127648,0.114365,0.006502,0.008383,0.076482,0.077261,0.073125,0.077409,0.009321,0.005567,0.030445
LO,0.033256,0.011654,0.125548,0.12524,0.069929,0.124402,0.111387,0.12407,0.440507,0.355829,0.681662,0.136009,0.120064,0.009471,0.011754,0.124411,0.125866,0.109427,0.095172,0.010571,0.004407,0.039813
LPX,0.003226,0.017184,0.029729,0.029569,0.150026,0.030552,0.026644,0.031004,0.394392,0.329646,0.634163,0.088071,0.08309,0.007672,0.038035,0.031114,0.029754,0.029924,0.025362,0.061602,0.009461,0.302108
LOW,0.095214,0.051251,0.13276,0.132499,0.164408,0.131796,0.106026,0.131454,0.51657,0.357616,0.673294,0.124861,0.111185,0.01209,0.01712,0.131945,0.132999,0.116766,0.089876,0.007394,0.005897,0.04918
MAC,0.018701,0.00208,0.162946,0.162241,0.301303,0.159212,0.13239,0.16616,0.520357,0.325684,0.780484,0.134894,0.122582,0.01175,0.01452,0.160399,0.161715,0.146673,0.119902,0.017288,0.001544,0.056206
M,0.030257,0.041549,0.120362,0.120147,0.189308,0.118015,0.109988,0.124044,0.411081,0.320841,0.696003,0.122074,0.132123,0.00736,0.009489,0.118633,0.119386,0.110338,0.107008,0.006145,0.003077,0.063232
MHR,0.000677,0.073222,0.004654,0.004735,0.104337,0.004555,0.007983,0.004682,0.352655,0.325246,0.612928,0.067447,0.053406,0.01282,0.01569,0.004846,0.004558,0.014287,0.003239,0.003333,0.009461,0.135831
MTW,0.003926,0.020695,0.039097,0.03944,0.137034,0.039081,0.040233,0.038066,0.363153,0.339372,0.653425,0.105351,0.087994,0.007633,0.010242,0.03916,0.039289,0.053713,0.033062,0.007394,0.004084,0.081967
MFC,0.042578,0.009804,0.032127,0.031402,0.174132,0.030754,0.033919,0.033309,0.351812,0.318618,0.662616,0.108696,0.092367,0.005131,0.00718,0.031425,0.030611,0.032999,0.032349,0.00729,0.001893,0.0726
MRO,0.026338,0.089997,0.052183,0.052885,0.269701,0.052551,0.060058,0.052079,0.323671,0.339674,0.688069,0.066332,0.056719,0.01282,0.006781,0.052847,0.052865,0.067414,0.04944,0.017322,0.001409,0.023419
MWE,0.014891,0.004034,0.109079,0.10998,0.252141,0.108974,0.125442,0.116512,0.264531,0.310773,0.646098,0.093645,0.08203,0.030481,0.044333,0.109197,0.109963,0.130662,0.110063,0.14372,0.024908,0.053864
MMC,0.04137,0.011345,0.104246,0.103961,0.176594,0.103173,0.097442,0.10744,0.398639,0.326626,0.675146,0.130992,0.113173,0.009059,0.011664,0.103126,0.104525,0.094782,0.09452,0.007498,0.004318,0.030445
MAS,0.012571,0.033927,0.048539,0.04844,0.121052,0.048232,0.042369,0.047919,0.404518,0.337822,0.671348,0.104794,0.088524,0.009249,0.013247,0.048376,0.048731,0.043787,0.039703,0.004374,0.002111,0.063232
MTZ,0.00224,0.004326,0.037201,0.037532,0.179512,0.036848,0.045445,0.038398,0.318568,0.325345,0.660426,0.095318,0.092499,0.005917,0.008222,0.037386,0.037408,0.0721,0.036545,0.009113,0.002499,0.084309
MA,0.135209,0.043968,0.156979,0.158149,0.135928,0.157986,0.144187,0.16091,0.44211,0.346575,0.681134,0.133222,0.123377,0.011154,0.015434,0.158021,0.158829,0.145436,0.139886,0.007394,0.005657,0.051522
MBI,0.00224,0.011016,0.015788,0.015698,0.214826,0.015614,0.016948,0.01685,0.364233,0.322008,0.684838,0.088071,0.072886,0.012385,0.001769,0.015753,0.015787,0.024033,0.016113,0.001406,0.000264,0.065574
MDR,0.000853,0.059583,0.004821,0.004883,0.138185,0.00483,0.008033,0.004846,0.353984,0.325892,0.615361,0.081382,0.068248,0.04821,0.01569,0.004964,0.004856,0.013554,0.004257,0.017322,0.009461,0.147541
MCD,0.12521,0.070765,0.175102,0.174112,0.180995,0.173267,0.168216,0.17701,0.388062,0.345859,0.704384,0.156633,0.139809,0.009588,0.011915,0.173437,0.174584,0.16807,0.178468,0.015205,0.003978,0.035129
MUX,0.000426,0.033957,0.001903,0.001883,0.115318,0.00191,0.002954,0.002146,0.367248,0.32405,0.634203,0.083612,0.067851,0.01282,0.01569,0.001892,0.001895,0.005288,0.001813,0.017322,0.009461,0.192037
MHFI,0.037454,0.004011,0.182444,0.183613,0.134734,0.185785,0.155767,0.173723,0.537136,0.432007,0.683297,0.138239,0.125099,0.01258,0.016354,0.186603,0.184193,0.161285,0.146506,0.009009,0.00628,0.037471
MCK,0.070817,0.000048,0.415848,0.416623,0.320775,0.409613,0.364622,0.410282,0.606506,0.417585,0.737852,0.245819,0.235489,0.009778,0.013092,0.411379,0.415146,0.365413,0.331819,0.006092,0.0064,0.030445
MDU,0.005683,0.004355,0.040138,0.03994,0.191076,0.039429,0.047676,0.044136,0.320429,0.309327,0.660115,0.094203,0.084018,0.009783,0.012101,0.039617,0.040006,0.057862,0.04343,0.014007,0.002763,0.077283
MJN,0.027307,0.001362,0.183764,0.183409,0.118908,0.1811,0.176733,0.190782,0.38322,0.316437,0.687082,0.137681,0.12669,0.01233,0.015775,0.181684,0.18356,0.169876,0.152108,0.013018,0.005805,0.042155
MWV,0.012241,0.001902,0.096347,0.096239,0.209525,0.096978,0.078754,0.089852,0.47438,0.385143,0.659953,0.118172,0.100318,0.011711,0.015138,0.096945,0.096778,0.086874,0.072255,0.013591,0.007089,0.035129
MPW,0.003388,0.012754,0.027089,0.026995,0.148682,0.026544,0.024462,0.028072,0.383779,0.323039,0.643463,0.099777,0.084416,0.006418,0.008679,0.026743,0.026123,0.024619,0.024791,0.010727,0.009872,0.037471
MDT,0.099969,0.090664,0.138262,0.138481,0.212931,0.136774,0.12301,0.140539,0.443866,0.337167,0.678242,0.146042,0.12722,0.009171,0.011304,0.137157,0.138325,0.125129,0.11263,0.008071,0.005336,0.074941
MRK,0.227612,0.11197,0.109172,0.109313,0.191037,0.107528,0.10636,0.115512,0.370786,0.308083,0.694246,0.128205,0.118871,0.008424,0.011027,0.108026,0.109069,0.102723,0.106906,0.016351,0.002861,0.044496
MTOR,0.001855,0.007945,0.025491,0.025643,0.069245,0.025327,0.023524,0.027563,0.38221,0.319024,0.67543,0.103679,0.089981,0.004502,0.006401,0.025756,0.025601,0.024668,0.01925,0.001718,0.000831,0.079625
MET,0.077232,0.076876,0.093689,0.09372,0.454775,0.091551,0.094847,0.095991,0.345399,0.322988,0.705303,0.164994,0.152399,0.004323,0.005391,0.093324,0.092453,0.092879,0.093889,0.006457,0.001963,0.039813
MFA,0.003948,0.013523,0.014413,0.014494,0.152227,0.014401,0.014495,0.015011,0.371805,0.325015,0.650126,0.093645,0.077525,0.005844,0.007045,0.014382,0.014446,0.013034,0.015135,0.011404,0.001814,0.107728
MTG,0.004176,0.048869,0.016848,0.016791,0.120213,0.016607,0.01521,0.016932,0.380568,0.327032,0.647464,0.096433,0.080705,0.005131,0.006858,0.016759,0.016588,0.014937,0.014565,0.00552,0.002961,0.12178
MGM,0.014148,0.114633,0.038558,0.03844,0.153238,0.038788,0.040013,0.038781,0.362745,0.333998,0.643327,0.091973,0.074742,0.022152,0.027156,0.038758,0.038526,0.045984,0.035119,0.017548,0.014648,0.079625
MTU,0.111431,0.008013,0.010732,0.010809,0.150932,0.010695,0.009881,0.010235,0.377611,0.329779,0.648369,0.083612,0.075802,0.005287,0.006009,0.010706,0.010852,0.00947,0.01043,0.017322,0.001579,0.028103
MBT,0.013094,0.039511,0.017647,0.017791,0.131155,0.017723,0.023738,0.015598,0.335869,0.340192,0.669875,1,0.987278,0,0,0.01835,0.017873,0.031795,0.011897,0.017322,0.000628,0.01171
TAP,0.018416,0.00445,0.135678,0.135129,0.339007,0.133846,0.133477,0.145357,0.363538,0.295697,0.676579,0.162207,0.124039,0.009516,0.011651,0.13434,0.135476,0.127619,0.107293,0.029577,0.005476,0.039813
MON,0.080199,0.022079,0.227649,0.227967,0.188336,0.223487,0.209558,0.227763,0.436828,0.354852,0.708047,0.219064,0.158097,0.009945,0.013356,0.225096,0.227156,0.208766,0.215421,0.008488,0.004961,0.067916
MWW,0.00068,0.006927,0.010175,0.010105,0.13335,0.010476,0.008532,0.008463,0.38443,0.337899,0.594761,0.088629,0.075669,0.005098,0.009438,0.010542,0.010163,0.013034,0.006926,0.006301,0.009461,0.459016
MCO,0.027283,0.002591,0.180846,0.18102,0.104359,0.179764,0.170585,0.180499,0.4123,0.363223,0.701545,0.153289,0.137026,0.010307,0.013549,0.179727,0.182014,0.165564,0.151457,0.008436,0.004318,0.128806
MS,0.097614,0.11055,0.067592,0.067552,0.293018,0.067375,0.06275,0.06884,0.3953,0.332964,0.679147,0.124303,0.111582,0.006062,0.008003,0.067504,0.067912,0.062971,0.057649,0.004322,0.002401,0.028103
MOS,0.026288,0.02849,0.095138,0.096887,0.266183,0.09534,0.082323,0.090699,0.443202,0.371677,0.649491,0.134894,0.117281,0.007566,0.009682,0.095701,0.096275,0.084092,0.082114,0.00979,0.014421,0.023419
MSI,0.021783,0.00842,0.127444,0.127481,0.169131,0.127276,0.11383,0.124552,0.442829,0.369093,0.710696,0.117614,0.121124,0.009427,0.013195,0.127328,0.128213,0.113527,0.117702,0.053687,0.002543,0.063232
MWA,0.001972,0.001903,0.016662,0.01668,0.114367,0.016515,0.016546,0.018721,0.371993,0.317113,0.641962,0.092531,0.075537,0.008541,0.013028,0.016503,0.016663,0.016353,0.015543,0.010571,0.009399,0.046838
MUR,0.012259,0.013183,0.094005,0.094961,0.37431,0.093015,0.096154,0.091998,0.346211,0.352057,0.707182,0.051839,0.075404,0.049363,0.01569,0.094751,0.094431,0.11055,0.085924,0.043793,0.001908,0.086651
NBR,0.004788,0.119877,0.02235,0.02281,0.215754,0.022271,0.03256,0.0221,0.309734,0.330974,0.655952,0.099777,0.075802,0.011093,0.006581,0.023031,0.022417,0.048408,0.020167,0.002187,0.001836,0.042155
NBG,0.006648,0.08276,0.002312,0.002401,0.119741,0.002524,0.004241,0.002823,0.36314,0.323861,0.648531,0.083612,0.068911,0.008625,0.001345,0.002551,0.002416,0.008689,0.001976,0.017322,0.000111,0.0726
NOV,0.029844,0.059736,0.09644,0.097683,0.377633,0.095925,0.128212,0.111872,0.170557,0.263435,0.717914,0.138239,0.112775,0.008452,0.008428,0.098006,0.097225,0.140034,0.100306,0.017322,0.001657,0.081967
NNN,0.00702,0.0023,0.075398,0.075515,0.204634,0.074787,0.068668,0.080188,0.403602,0.313988,0.655236,0.113155,0.09674,0.01029,0.012578,0.075285,0.073648,0.071498,0.066959,0.026245,0.007188,0.185012
SID,0.003132,0.045105,0.003204,0.003198,0.111733,0.003045,0.005469,0.003479,0.358836,0.323275,0.636907,0.08194,0.060032,0.01282,0.01569,0.003191,0.003068,0.007875,0.003035,0.017322,0.009461,0.250585
NM,0.000555,0.001275,0.007349,0.00742,0.165547,0.0072,0.01039,0.00759,0.353843,0.324479,0.622322,0.068562,0.060429,0.01282,0.01569,0.007598,0.007277,0.018924,0.007109,0.017322,0.009461,0.161593
NMM,0.001266,0.000248,0.022442,0.022698,0.155928,0.021603,0.027554,0.022901,0.335899,0.323088,0.652046,0.095875,0.078982,0.007934,0.009161,0.02241,0.021802,0.03256,0.018823,0.010571,0.002493,0.135831
NCR,0.006443,0.011896,0.050863,0.050885,0.164858,0.051462,0.053337,0.052086,0.357656,0.333648,0.654344,0.119844,0.108269,0.00492,0.006292,0.051448,0.050873,0.059961,0.046486,0.003333,0.005053,0.091335
EDU,0.004013,0.000538,0.034562,0.034403,0.143569,0.034524,0.037993,0.037502,0.349636,0.317274,0.656412,0.096433,0.087066,0.00707,0.009721,0.034543,0.034615,0.054006,0.036851,0.003385,0.002905,0.035129
NYCB,0.009752,0.022115,0.029766,0.029717,0.175788,0.029665,0.028225,0.030061,0.379625,0.329726,0.653965,0.098105,0.08203,0.008262,0.009914,0.029651,0.029754,0.026181,0.027989,0.017322,0.00292,0.290398
NWL,0.014461,0.01071,0.071885,0.072089,0.140919,0.07142,0.063254,0.072094,0.416225,0.338079,0.657574,0.118172,0.09939,0.008976,0.011484,0.071435,0.072158,0.062337,0.057568,0.009633,0.005929,0.04918
NFX,0.005633,0.033945,0.055584,0.056644,0.248001,0.056083,0.059072,0.052291,0.350527,0.357986,0.692205,0.093088,0.082428,0.015071,0.010422,0.056733,0.056348,0.073125,0.045427,0.008227,0.001378,0.046838
NEM,0.016497,0.107453,0.044859,0.045144,0.218844,0.044535,0.040372,0.042477,0.394632,0.34614,0.622403,0.09699,0.081235,0.013238,0.014559,0.044847,0.044857,0.043787,0.035832,0.017322,0.009461,0.039813
NEE,0.063052,0.012291,0.19527,0.194484,0.353583,0.192118,0.181231,0.206675,0.421431,0.293356,0.714927,0.168339,0.148025,0.0096,0.011896,0.192583,0.193337,0.182487,0.182929,0.014945,0.003805,0.114754
